Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1769057927,200,,Aggregated,195.000000,0.000000,11,17,23,28,45,66,100,140,250,310,360,32242,0,11,20.168619268518302,2.9043749964330345,362.08500000066124,5085.063984864462
1769057928,200,,Aggregated,198.100000,0.000000,11,17,23,28,45,66,100,140,250,310,360,32437,0,11,20.149249975324363,2.9043749964330345,362.08500000066124,5085.062675339889
1769057929,200,,Aggregated,194.100000,0.000000,11,17,23,28,46,67,100,140,250,310,360,32636,0,11,20.31762726479081,2.9043749964330345,362.08500000066124,5085.057114842505
1769057930,200,,Aggregated,196.600000,0.000000,11,17,23,28,46,67,100,140,250,310,360,32834,0,11,20.281806029109728,2.9043749964330345,362.08500000066124,5085.060211975391
1769057931,200,,Aggregated,195.600000,0.000000,11,17,23,28,47,68,110,150,240,310,360,33034,0,11,20.516187179368053,2.9043749964330345,362.08500000066124,5085.073197311861
1769057932,200,,Aggregated,195.100000,0.000000,11,17,23,28,47,69,110,150,240,310,360,33244,0,11,20.597606778556674,2.9043749964330345,362.08500000066124,5085.073216219468
1769057933,200,,Aggregated,195.700000,0.000000,11,17,23,28,47,69,110,150,240,310,360,33436,0,11,20.609741968491647,2.9043749964330345,362.08500000066124,5085.089155401364
1769057934,200,,Aggregated,194.700000,0.000000,11,17,23,28,47,69,110,140,240,310,360,33651,0,11,20.59594567149195,2.9043749964330345,362.08500000066124,5085.092627262191
1769057935,200,,Aggregated,194.500000,0.000000,11,17,23,28,47,69,110,140,240,310,360,33842,0,11,20.595114161820213,2.9022080125287175,362.08500000066124,5085.077773181254
1769057936,200,,Aggregated,192.300000,0.000000,11,17,23,28,47,69,110,140,240,310,360,34047,0,11,20.584627606961668,2.9022080125287175,362.08500000066124,5085.060622081241
1769057937,200,,Aggregated,193.100000,0.000000,11,17,23,28,48,72,110,150,260,310,360,34255,0,11,21.030213095663314,2.9022080125287175,362.08500000066124,5085.061012990805
1769057938,200,,Aggregated,192.400000,0.000000,11,17,23,28,48,71,110,150,260,310,360,34449,0,11,20.99345697863729,2.9022080125287175,362.08500000066124,5085.085924119713
1769057939,200,,Aggregated,188.800000,0.000000,11,17,23,28,48,71,110,150,260,310,360,34658,0,11,20.983757267448322,2.9022080125287175,362.08500000066124,5085.086444688095
1769057940,200,,Aggregated,191.000000,0.000000,11,17,23,28,48,71,110,150,260,310,360,34853,0,11,21.003769448171873,2.9022080125287175,362.08500000066124,5085.07385303991
1769057941,200,,Aggregated,191.300000,0.000000,11,17,24,28,48,72,110,150,260,310,360,35062,0,11,21.12873564745916,2.9022080125287175,362.08500000066124,5085.072728309851
1769057943,200,,Aggregated,188.900000,0.000000,11,17,24,28,48,72,110,150,260,310,360,35261,0,11,21.128383308899267,2.9022080125287175,362.08500000066124,5085.0698789030375
1769057944,200,,Aggregated,191.800000,0.000000,11,17,24,28,48,72,110,150,260,310,360,35476,0,11,21.11655644157253,2.891125011956319,362.08500000066124,5085.054853985793
1769057945,200,,Aggregated,191.200000,0.000000,11,17,24,29,48,73,110,150,260,310,360,35649,0,11,21.141826788609002,2.891125011956319,362.08500000066124,5085.065555836069
1769057946,200,,Aggregated,192.900000,0.000000,11,17,24,29,49,73,110,150,260,310,360,35880,0,11,21.19199778609623,2.891125011956319,362.08500000066124,5085.054570791527
1769057947,200,,Aggregated,193.000000,0.000000,11,18,24,29,49,73,110,150,260,310,360,36062,0,11,21.20951528101432,2.891125011956319,362.08500000066124,5085.056541511841
1769057948,200,,Aggregated,194.200000,0.000000,11,18,24,29,49,73,110,150,260,310,360,36287,0,11,21.230392463523433,2.891125011956319,362.08500000066124,5085.058864055998
1769057949,200,,Aggregated,199.200000,0.000000,11,18,24,29,49,73,110,150,260,310,360,36485,0,11,21.277299680139347,2.891125011956319,362.08500000066124,5085.041249828697
1769057950,200,,Aggregated,194.400000,0.000000,11,18,24,29,49,74,110,150,260,310,360,36704,0,11,21.392254779209164,2.891125011956319,362.08500000066124,5085.055661508282
1769057951,200,,Aggregated,195.100000,0.000000,11,18,24,29,49,74,110,150,260,310,360,36897,0,11,21.412767372689565,2.891125011956319,362.08500000066124,5085.048242404531
1769057952,200,,Aggregated,195.800000,0.000000,11,18,24,29,49,74,110,150,260,310,360,37107,0,11,21.381151002490068,2.891125011956319,362.08500000066124,5085.055272590077
1769057953,200,,Aggregated,197.700000,0.000000,11,18,24,29,49,74,110,150,260,310,360,37302,0,11,21.391828178362537,2.891125011956319,362.08500000066124,5085.054501099136
1769057954,200,,Aggregated,196.200000,0.000000,11,18,24,29,49,74,110,150,260,310,360,37500,0,11,21.371644996568406,2.891125011956319,362.08500000066124,5085.064346666667
1769057955,200,,Aggregated,195.800000,0.000000,11,18,24,29,49,74,110,150,260,310,360,37709,0,11,21.416957672344367,2.891125011956319,362.08500000066124,5085.045400302315
1769057956,200,,Aggregated,194.000000,0.000000,11,18,24,29,49,74,110,150,260,310,360,37908,0,11,21.389860175513224,2.891125011956319,362.08500000066124,5085.060778727446
1769057957,200,,Aggregated,194.000000,0.000000,11,18,24,29,50,74,110,150,260,310,360,38109,0,11,21.451661227877526,2.891125011956319,362.08500000066124,5085.040174237057
1769057958,200,,Aggregated,193.900000,0.000000,11,18,24,29,50,74,110,150,260,310,360,38307,0,11,21.426041399781397,2.891125011956319,362.08500000066124,5085.053906596706
1769057959,200,,Aggregated,192.200000,0.000000,11,18,24,29,50,75,120,150,260,310,360,38522,0,11,21.56664351065709,2.891125011956319,362.08500000066124,5085.04649291314
