Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1769058348,1000,,Aggregated,43.800000,43.800000,9400,14000,16000,18000,19000,19000,20000,22000,35000,35000,35000,4092,4092,9400.0,9438.306489619124,1.6159169899765402,34878.44095900073,95814.85997067449
1769058349,1000,,Aggregated,43.500000,43.500000,9400,14000,16000,18000,19000,19000,20000,22000,35000,35000,35000,4103,4103,9400.0,9468.933648006463,1.6159169899765402,34878.44095900073,95842.68730197416
1769058350,1000,,Aggregated,42.500000,42.500000,9600,14000,17000,18000,19000,19000,21000,25000,35000,35000,35000,4166,4166,9600.0,9643.443315414424,1.6159169899765402,34878.44095900073,96075.62193951033
1769058351,1000,,Aggregated,45.500000,45.500000,9900,15000,17000,18000,19000,19000,22000,26000,35000,35000,35000,4231,4231,9900.0,9817.168677906342,1.6159169899765402,34878.44095900073,96359.57173245096
1769058352,1000,,Aggregated,42.600000,42.600000,10000,15000,17000,18000,19000,19000,22000,26000,35000,35000,35000,4289,4289,10000.0,9955.0573605481,1.6159169899765402,34878.44095900073,96962.50268127769
1769058353,1000,,Aggregated,44.900000,44.900000,10000,15000,17000,18000,19000,20000,22000,26000,35000,35000,35000,4345,4345,10000.0,10084.176975733206,1.6159169899765402,34878.44095900073,97560.6241657077
1769058355,1000,,Aggregated,46.000000,46.000000,11000,15000,18000,19000,19000,20000,22000,26000,35000,35000,35000,4447,4447,11000.0,10328.360490644443,1.6159169899765402,34878.44095900073,98211.89431077131
1769058356,1000,,Aggregated,45.000000,45.000000,11000,15000,18000,19000,19000,20000,24000,26000,35000,35000,35000,4473,4473,11000.0,10392.558260251699,1.6159169899765402,34878.44095900073,98261.25866308965
1769058357,1000,,Aggregated,45.100000,45.100000,11000,15000,18000,19000,19000,20000,24000,26000,35000,35000,35000,4513,4513,11000.0,10478.383345423397,1.6159169899765402,34878.44095900073,98651.83868823398
1769058358,1000,,Aggregated,52.200000,52.200000,11000,15000,18000,19000,20000,20000,25000,26000,35000,35000,35000,4560,4560,11000.0,10591.768708839661,1.6159169899765402,34878.44095900073,98819.72653508771
1769058359,1000,,Aggregated,52.200000,52.200000,11000,15000,18000,19000,20000,20000,25000,26000,35000,35000,35000,4622,4622,11000.0,10725.472459977444,1.6159169899765402,34878.44095900073,99262.92319342276
1769058360,1000,,Aggregated,52.000000,52.000000,12000,16000,18000,19000,20000,20000,25000,26000,35000,35000,35000,4659,4659,12000.0,10803.134025366326,1.6159169899765402,34878.44095900073,99602.58510409959
1769058361,1000,,Aggregated,53.700000,53.700000,12000,17000,19000,19000,20000,20000,25000,26000,35000,35000,35000,4710,4710,12000.0,10902.934886831155,1.6159169899765402,34878.44095900073,100104.70679405521
1769058362,1000,,Aggregated,55.500000,55.500000,12000,17000,19000,19000,20000,20000,25000,26000,35000,35000,35000,4736,4736,12000.0,10958.067938409158,1.6159169899765402,34878.44095900073,100233.33424831081
1769058363,1000,,Aggregated,55.500000,55.500000,12000,17000,19000,19000,20000,20000,25000,26000,35000,35000,35000,4830,4830,12000.0,11133.44504814055,1.6159169899765402,34878.44095900073,101123.5447204969
1769058364,1000,,Aggregated,54.400000,54.400000,13000,17000,19000,19000,20000,20000,25000,26000,35000,35000,35000,4888,4888,13000.0,11243.953229263505,1.6159169899765402,34878.44095900073,101536.37950081834
1769058365,1000,,Aggregated,50.200000,50.200000,13000,17000,19000,19000,20000,20000,25000,26000,35000,35000,35000,4899,4899,13000.0,11263.8173425644,1.6159169899765402,34878.44095900073,101636.16003265973
1769058366,1000,,Aggregated,54.000000,54.000000,13000,17000,19000,19000,20000,20000,25000,26000,35000,35000,35000,4924,4924,13000.0,11310.459058305216,1.6159169899765402,34878.44095900073,101861.2759951259
1769058367,1000,,Aggregated,45.200000,45.200000,13000,17000,19000,19000,20000,20000,25000,26000,35000,35000,35000,4948,4948,13000.0,11351.481041248167,1.6159169899765402,34878.44095900073,102075.24717057397
1769058368,1000,,Aggregated,45.100000,45.100000,13000,18000,19000,19000,20000,20000,25000,26000,35000,35000,35000,4991,4991,13000.0,11427.217568417946,1.6159169899765402,34878.44095900073,102453.46583850932
1769058369,1000,,Aggregated,43.300000,43.300000,13000,18000,19000,19000,20000,20000,25000,26000,35000,35000,35000,5000,5000,13000.0,11444.150116369794,1.6159169899765402,34878.44095900073,102531.8046
1769058370,1000,,Aggregated,43.100000,43.100000,13000,18000,19000,19000,20000,21000,25000,26000,35000,35000,35000,5075,5075,13000.0,11593.205550980063,1.6159169899765402,34878.44095900073,103058.85714285714
